Sales,Discount,Quantity,Shipping_Cost,Category,Market,Segment,Ship_Mode,Region,Month_Num,Quarter,Profit_Margin,Profit,Scenario
112,0.8,1,50.69,Office Supplies,EMEA,Consumer,Second Class,Central Asia,1,1,-36.28761243239615,-40.64,normal
341,0.0,3,99.69,Office Supplies,EU,Consumer,First Class,Central,10,4,23.30512081687783,79.47,normal
63,0.2,2,0.0,Office Supplies,EMEA,Consumer,Standard Class,Central Asia,11,4,2.245344299447591,1.41,normal
561,0.0,4,55.18,Technology,Africa,Consumer,Standard Class,EMEA,12,4,12.223297919001368,68.57,normal
359,0.0,10,0.0,Technology,APAC,Consumer,Second Class,East,2,1,22.481129277016603,80.71,normal
302,0.0,4,0.0,Office Supplies,APAC,Home Office,Standard Class,EMEA,9,3,16.83321271533171,50.84,normal
541,0.3,3,119.72,Office Supplies,LATAM,Corporate,Standard Class,EMEA,7,3,-5.299399293059363,-28.67,normal
934,0.2,6,0.0,Office Supplies,US,Corporate,Standard Class,Oceania,6,2,0.20064273394157484,1.87,normal
554,0.0,5,0.0,Furniture,EMEA,Consumer,First Class,Southeast Asia,2,1,14.020418388474692,77.67,normal
56,0.0,4,15.03,Office Supplies,EU,Consumer,Standard Class,Central,9,3,14.259245017531637,7.99,normal
88,0.0,5,144.86,Office Supplies,EU,Consumer,First Class,Africa,8,3,9.222066544664695,8.12,normal
149,0.0,8,0.0,Office Supplies,APAC,Consumer,Standard Class,Central,3,1,20.361719893814005,30.34,normal
251,0.0,1,0.0,Technology,US,Consumer,Second Class,South,9,3,16.69802861335213,41.91,normal
372,0.7,5,112.17,Furniture,Africa,Corporate,First Class,EMEA,10,4,-25.51328479055272,-94.91,normal
137,0.0,1,132.82,Furniture,LATAM,Home Office,Second Class,North,11,4,15.835304873897146,21.69,normal
286,0.0,5,20.45,Technology,EU,Consumer,Standard Class,South,12,4,14.996971366551557,42.89,normal
134,0.0,1,0.0,Office Supplies,APAC,Consumer,Standard Class,Central,7,3,18.099569593089445,24.25,normal
151,0.7,3,146.46,Office Supplies,EU,Corporate,First Class,Central,12,4,-28.954327649591043,-43.72,normal
80,0.1,3,117.73,Office Supplies,EU,Consumer,Standard Class,Central,11,4,3.3998982395881745,2.72,normal
117,0.0,6,65.28,Office Supplies,APAC,Home Office,Standard Class,North,6,2,13.726205501933572,16.06,normal
83,0.1,6,0.0,Office Supplies,EU,Corporate,Standard Class,Central Asia,4,2,10.192912505328836,8.46,normal
112,0.0,1,23.57,Office Supplies,LATAM,Home Office,First Class,Central,7,3,13.611790056010987,15.25,normal
572,0.0,4,17.19,Office Supplies,EU,Consumer,Standard Class,Central Asia,7,3,14.078854977224696,80.53,normal
115,0.0,2,45.33,Furniture,EU,Corporate,Second Class,West,9,3,15.430698134785839,17.75,normal
2024,0.0,1,109.51,Technology,APAC,Consumer,Standard Class,Oceania,9,3,18.319481940870276,370.79,normal
365,0.0,3,76.76,Furniture,US,Corporate,Standard Class,Oceania,10,4,9.470105066145143,34.57,normal
285,0.15,3,0.0,Technology,US,Consumer,Second Class,East,8,3,11.10609097100198,31.65,normal
124,0.7,9,105.24,Office Supplies,LATAM,Consumer,Standard Class,Central,3,1,-26.406973299137263,-32.74,normal
431,0.1,4,44.32,Technology,APAC,Consumer,Standard Class,North,11,4,4.435185595613872,19.12,normal
155,0.0,1,65.74,Office Supplies,US,Corporate,Second Class,West,6,2,16.285058741314344,25.24,normal
271,0.0,2,110.4,Technology,Africa,Corporate,First Class,Africa,12,4,19.175486123148303,51.97,normal
1911,0.2,6,0.0,Office Supplies,LATAM,Corporate,Standard Class,East,3,1,3.06036338874258,58.48,normal
228,0.0,8,24.32,Furniture,LATAM,Corporate,First Class,Central,12,4,14.675101743208725,33.46,normal
618,0.0,1,0.0,Office Supplies,APAC,Consumer,Second Class,Oceania,2,1,12.982819247020494,80.23,normal
140,0.0,1,0.0,Office Supplies,EU,Corporate,First Class,North,5,2,16.009499366462702,22.41,normal
239,0.6,8,46.24,Furniture,APAC,Consumer,Standard Class,EMEA,1,1,-28.700878113502057,-68.6,normal
1016,0.0,4,170.28,Office Supplies,LATAM,Home Office,Standard Class,South,10,4,16.221271150196497,164.81,normal
149,0.0,1,0.0,Technology,US,Home Office,First Class,Africa,11,4,23.85917908661969,35.55,normal
1050,0.4,5,24.53,Technology,EU,Consumer,First Class,North Asia,7,3,-8.984569057402624,-94.34,normal
434,0.0,1,63.08,Furniture,LATAM,Home Office,Standard Class,North,12,4,9.720593604036674,42.19,normal
157,0.0,3,33.43,Furniture,EU,Consumer,Standard Class,East,9,3,9.869953671325343,15.5,normal
408,0.0,4,19.89,Furniture,EU,Consumer,Standard Class,EMEA,9,3,12.389994677404786,50.55,normal
536,0.0,6,0.0,Office Supplies,APAC,Corporate,Standard Class,Central,11,4,11.810891181438846,63.31,normal
405,0.4,1,39.71,Furniture,APAC,Consumer,Standard Class,Central,6,2,-10.73625786392706,-43.48,normal
70,0.0,4,0.0,Technology,EMEA,Corporate,Standard Class,Central,6,2,20.540519836407494,14.38,normal
137,0.0,1,0.0,Technology,APAC,Consumer,First Class,EMEA,12,4,19.603041640361354,26.86,normal
202,0.7,4,94.82,Office Supplies,US,Consumer,Standard Class,South,12,4,-32.30524627691422,-65.26,normal
232,0.5,1,81.29,Technology,Africa,Corporate,Second Class,West,12,4,-9.01449700452418,-20.91,normal
405,0.7,3,29.34,Furniture,LATAM,Corporate,Standard Class,West,12,4,-27.18789775723896,-110.11,normal
284,0.0,1,39.5,Furniture,LATAM,Home Office,Standard Class,Central,3,1,14.490484117038914,41.15,normal
84,0.0,5,87.93,Office Supplies,EU,Corporate,Standard Class,South,11,4,16.118526745967475,13.54,normal
334,0.25,5,39.23,Office Supplies,EMEA,Corporate,Standard Class,South,7,3,0.6605679426153984,2.21,normal
401,0.4,3,78.17,Office Supplies,Africa,Consumer,Second Class,Africa,12,4,-5.90283180562081,-23.67,normal
385,0.0,4,9.33,Furniture,US,Consumer,First Class,Central,8,3,17.770540462810363,68.42,normal
585,0.0,1,101.55,Technology,APAC,Consumer,Standard Class,Central,9,3,15.14087860990545,88.57,normal
480,0.0,3,44.76,Office Supplies,US,Corporate,Standard Class,Central Asia,8,3,18.234376187384314,87.53,normal
355,0.5,3,37.49,Office Supplies,LATAM,Corporate,Standard Class,Southeast Asia,6,2,-15.258651294022359,-54.17,normal
233,0.0,9,0.0,Office Supplies,EU,Consumer,First Class,Central,2,1,14.610980843914199,34.04,normal
65,0.0,1,42.82,Office Supplies,APAC,Corporate,Second Class,EMEA,12,4,10.390407928853886,6.75,normal
347,0.0,7,0.0,Furniture,APAC,Corporate,Standard Class,EMEA,11,4,11.145631771453814,38.68,normal
291,0.2,6,0.0,Technology,US,Consumer,Second Class,Southeast Asia,3,1,3.0082051260947535,8.75,normal
306,0.6,4,0.0,Office Supplies,EU,Consumer,First Class,North,11,4,-22.391563288517837,-68.52,normal
88,0.0,7,0.0,Office Supplies,LATAM,Home Office,Standard Class,Central,9,3,11.70544084866555,10.3,normal
103,0.4,4,148.12,Office Supplies,LATAM,Corporate,Standard Class,West,7,3,-10.34672516193902,-10.66,normal
572,0.27,4,102.66,Furniture,EMEA,Home Office,First Class,EMEA,5,2,-5.418331071070213,-30.99,normal
238,0.0,3,136.41,Office Supplies,US,Consumer,Second Class,South,11,4,15.2902647553164,36.39,normal
425,0.0,6,0.0,Office Supplies,LATAM,Home Office,Standard Class,EMEA,10,4,10.155750413126007,43.16,normal
252,0.0,6,30.46,Office Supplies,APAC,Consumer,Standard Class,North,8,3,10.66344555676403,26.87,normal
252,0.4,2,0.0,Technology,LATAM,Consumer,Standard Class,South,9,3,-4.9142571878084205,-12.38,normal
522,0.2,1,0.0,Technology,Africa,Home Office,Standard Class,South,2,1,3.6076856487897033,18.83,normal
163,0.2,3,0.0,Technology,EU,Consumer,Second Class,EMEA,8,3,9.223589370689794,15.03,normal
266,0.4,2,97.4,Office Supplies,EU,Corporate,Standard Class,Central,4,2,-8.32419083395486,-22.14,normal
170,0.0,3,3.67,Office Supplies,EU,Consumer,Second Class,Southeast Asia,4,2,16.82028645061922,28.59,normal
174,0.17,6,87.59,Office Supplies,LATAM,Corporate,First Class,Central,9,3,9.032076961262684,15.72,normal
192,0.0,2,60.99,Technology,EMEA,Home Office,Standard Class,Central,12,4,17.070867564580283,32.78,normal
294,0.0,3,158.37,Office Supplies,EU,Consumer,Standard Class,Oceania,7,3,13.276539883751173,39.03,normal
168,0.1,4,0.0,Office Supplies,APAC,Corporate,Standard Class,Southeast Asia,4,2,11.61510775679644,19.51,normal
673,0.4,5,98.53,Furniture,APAC,Consumer,Second Class,Southeast Asia,9,3,-10.471459308210942,-70.47,normal
120,0.0,1,92.06,Furniture,EU,Corporate,Standard Class,North,11,4,11.438009070536097,13.73,normal
212,0.7,2,0.0,Office Supplies,Africa,Consumer,Second Class,Central,10,4,-22.825626099132172,-48.39,normal
173,0.5,4,84.08,Office Supplies,LATAM,Consumer,First Class,West,11,4,-15.636732929519791,-27.05,normal
784,0.0,6,45.64,Office Supplies,EMEA,Consumer,Standard Class,West,8,3,15.098320912667344,118.37,normal
288,0.8,2,13.34,Technology,US,Consumer,First Class,South,10,4,-29.936332047497224,-86.22,normal
562,0.0,1,0.0,Furniture,LATAM,Home Office,Same Day,North Asia,3,1,9.196218315304588,51.68,normal
75,0.0,5,0.0,Office Supplies,APAC,Consumer,Standard Class,Central,6,2,15.232756168459172,11.42,normal
305,0.0,2,143.82,Office Supplies,APAC,Consumer,Standard Class,Caribbean,7,3,19.190280532195473,58.53,normal
502,0.5,1,26.41,Furniture,US,Consumer,Same Day,East,8,3,-16.66509505387147,-83.66,normal
263,0.2,2,71.19,Furniture,APAC,Consumer,Same Day,Oceania,12,4,0.09319027919679432,0.25,normal
578,0.0,3,0.0,Office Supplies,LATAM,Corporate,Standard Class,Central Asia,11,4,14.514698156502993,83.89,normal
162,0.0,2,0.0,Office Supplies,EU,Home Office,Standard Class,West,3,1,15.992601085219054,25.91,normal
761,0.2,1,88.37,Office Supplies,US,Consumer,Standard Class,Central,4,2,5.249299885467555,39.95,normal
1550,0.0,6,0.0,Office Supplies,APAC,Home Office,Same Day,EMEA,6,2,16.82771649266926,260.83,normal
184,0.5,6,2.59,Furniture,LATAM,Corporate,Standard Class,Central,6,2,-18.995594585465938,-34.95,normal
172,0.4,5,28.33,Furniture,EU,Consumer,Standard Class,EMEA,9,3,-11.025655217669657,-18.96,normal
788,0.0,1,32.76,Technology,EU,Corporate,First Class,West,12,4,19.439819223444836,153.19,normal
872,0.3,3,16.11,Office Supplies,EMEA,Consumer,Standard Class,EMEA,12,4,-6.021584962580935,-52.51,normal
162,0.0,3,49.06,Furniture,APAC,Corporate,Second Class,South,9,3,12.504691623551084,20.26,normal
176,0.8,5,66.07,Office Supplies,EMEA,Home Office,Standard Class,Africa,11,4,-39.48391165890709,-69.49,normal
196,0.1,5,68.47,Office Supplies,US,Consumer,First Class,East,8,3,10.447601129463555,20.48,normal
84,0.2,2,0.0,Office Supplies,EU,Home Office,Standard Class,Central,4,2,4.981029163688045,4.18,normal
118,0.0,4,10.09,Office Supplies,US,Corporate,Second Class,EMEA,8,3,17.242638377359377,20.35,normal
110,0.5,5,94.83,Technology,LATAM,Consumer,Second Class,Central,9,3,-13.185140556508703,-14.5,normal
133,0.0,7,77.64,Office Supplies,APAC,Corporate,Standard Class,West,10,4,15.927140505072105,21.18,normal
239,0.0,5,0.0,Office Supplies,US,Consumer,Standard Class,Central,5,2,19.2718615366235,46.06,normal
297,0.0,5,46.51,Office Supplies,EU,Home Office,Standard Class,Oceania,6,2,19.241308944873776,57.15,normal
852,0.0,4,0.0,Office Supplies,US,Corporate,Standard Class,South,6,2,14.912481902320318,127.05,normal
110,0.0,7,29.07,Office Supplies,LATAM,Consumer,First Class,Central,12,4,15.417958892188679,16.96,normal
541,0.1,4,135.11,Office Supplies,Africa,Consumer,Second Class,Central Asia,7,3,12.332733434203298,66.72,normal
207,0.5,2,0.0,Furniture,EU,Corporate,Standard Class,Central,11,4,-22.502406045786525,-46.58,normal
236,0.0,7,0.0,Office Supplies,APAC,Consumer,Second Class,EMEA,10,4,14.030772771968927,33.11,normal
422,0.1,5,70.15,Office Supplies,EU,Consumer,Second Class,Central,5,2,13.006711366610268,54.89,normal
100,0.0,2,0.0,Office Supplies,US,Consumer,First Class,North,9,3,17.9256016250543,17.93,normal
334,0.7,2,0.0,Furniture,US,Consumer,Standard Class,North,12,4,-28.892208667050287,-96.5,normal
281,0.6,4,60.55,Office Supplies,EU,Consumer,Standard Class,South,8,3,-25.51749721599186,-71.7,normal
365,0.0,5,0.0,Office Supplies,EMEA,Consumer,Standard Class,Central,12,4,14.850269300876514,54.2,normal
310,0.1,4,12.86,Office Supplies,LATAM,Consumer,Standard Class,EMEA,5,2,7.230253811250201,22.41,normal
1757,0.0,4,69.02,Office Supplies,LATAM,Corporate,Standard Class,Oceania,2,1,15.993116708451641,281.0,normal
147,0.0,7,50.53,Office Supplies,EMEA,Consumer,Standard Class,Southeast Asia,12,4,12.571959945615358,18.48,normal
161,0.6,6,41.66,Technology,EMEA,Consumer,Standard Class,North,11,4,-21.077170184923823,-33.93,normal
149,0.0,4,6.95,Technology,US,Consumer,Second Class,Africa,12,4,11.805404166949074,17.59,normal
158,0.0,6,47.58,Office Supplies,EMEA,Corporate,Standard Class,Central,10,4,18.665414054930103,29.49,normal
148,0.0,1,19.29,Technology,APAC,Consumer,Standard Class,South,12,4,16.800688465670827,24.87,normal
638,0.6,4,52.61,Technology,EMEA,Consumer,Standard Class,Central,11,4,-17.528562648892397,-111.83,normal
767,0.0,8,0.0,Office Supplies,LATAM,Consumer,Standard Class,South,11,4,14.993285650577457,115.0,normal
156,0.0,3,15.92,Office Supplies,APAC,Corporate,Standard Class,South,9,3,11.797698201118502,18.4,normal
126,0.1,2,0.0,Office Supplies,LATAM,Corporate,Standard Class,North,6,2,5.2228052656554205,6.58,normal
359,0.6,2,24.37,Office Supplies,EU,Corporate,Standard Class,Africa,12,4,-24.015945377991706,-86.22,normal
158,0.0,1,0.0,Technology,LATAM,Corporate,Standard Class,Central Asia,7,3,15.830494683511821,25.01,normal
408,0.0,2,0.0,Furniture,LATAM,Corporate,Standard Class,Central,8,3,13.099818741041414,53.45,normal
289,0.0,3,41.2,Furniture,APAC,Consumer,Standard Class,Oceania,7,3,9.612847009438166,27.78,normal
73,0.0,1,38.57,Technology,LATAM,Corporate,First Class,Southeast Asia,9,3,23.239471894783865,16.96,normal
850,0.0,4,71.23,Office Supplies,EU,Consumer,Standard Class,Africa,8,3,18.081453107679454,153.69,normal
1036,0.4,6,1.67,Office Supplies,EU,Corporate,Standard Class,South,1,1,-6.574921351002875,-68.12,normal
150,0.2,1,49.76,Furniture,LATAM,Corporate,Standard Class,South,12,4,-0.3589767074194504,-0.54,normal
180,0.2,7,57.93,Office Supplies,US,Consumer,Standard Class,Central,7,3,7.542842207161451,13.58,normal
309,0.0,5,51.86,Technology,EMEA,Consumer,Standard Class,South,9,3,17.345983106636627,53.6,normal
322,0.6,6,0.0,Technology,US,Consumer,Standard Class,West,3,1,-18.09378424246274,-58.26,normal
417,0.0,2,34.93,Technology,LATAM,Corporate,Second Class,Central,1,1,18.509923619247807,77.19,normal
1230,0.8,5,47.24,Furniture,US,Corporate,Standard Class,South,5,2,-33.89453087836997,-416.9,normal
213,0.2,1,26.79,Office Supplies,APAC,Home Office,Standard Class,West,10,4,4.9107242370089565,10.46,normal
130,0.0,6,0.0,Technology,APAC,Consumer,First Class,Southeast Asia,3,1,16.57462416466619,21.55,normal
81,0.1,4,35.57,Furniture,LATAM,Corporate,First Class,North,12,4,4.401018841722139,3.56,normal
137,0.0,5,153.15,Office Supplies,EMEA,Corporate,Standard Class,West,5,2,16.919708871456255,23.18,normal
240,0.1,1,5.75,Technology,LATAM,Home Office,Standard Class,EMEA,4,2,14.145709751673698,33.95,normal
1035,0.0,1,0.0,Office Supplies,APAC,Corporate,Standard Class,Central,4,2,13.819946625531381,143.04,normal
162,0.0,5,47.77,Furniture,APAC,Corporate,Standard Class,EMEA,1,1,7.238435790964639,11.73,normal
294,0.7,1,44.27,Office Supplies,EMEA,Corporate,Standard Class,Africa,11,4,-27.621948288024733,-81.21,normal
243,0.0,5,94.72,Office Supplies,US,Corporate,Standard Class,Central Asia,11,4,16.870577396477575,41.0,normal
637,0.6,1,0.0,Office Supplies,LATAM,Home Office,Second Class,Central,9,3,-15.583749460740659,-99.27,normal
1861,0.0,5,68.28,Technology,EU,Consumer,Standard Class,North,4,2,14.406126112978015,268.1,normal
161,0.2,1,60.21,Office Supplies,EU,Consumer,Standard Class,South,6,2,1.7202862415082794,2.77,normal
166,0.1,5,18.23,Office Supplies,US,Home Office,Standard Class,North,8,3,7.831789315423871,13.0,normal
568,0.0,5,45.78,Office Supplies,LATAM,Corporate,First Class,Central,12,4,19.0674160182945,108.3,normal
425,0.0,2,85.36,Furniture,EMEA,Corporate,Standard Class,South,5,2,11.895175498624102,50.55,normal
1080,0.0,5,76.36,Office Supplies,LATAM,Consumer,Second Class,East,10,4,12.278020321883204,132.6,normal
393,0.0,4,0.0,Office Supplies,US,Consumer,Standard Class,Africa,7,3,16.676085848765457,65.54,normal
184,0.0,2,73.37,Technology,APAC,Corporate,Standard Class,North,6,2,16.78608443987716,30.89,normal
395,0.2,1,22.67,Office Supplies,LATAM,Corporate,Standard Class,South,8,3,-0.6731618200738634,-2.66,normal
598,0.47,1,30.55,Furniture,LATAM,Consumer,Standard Class,South,2,1,-18.87831992182845,-112.89,normal
475,0.7,4,30.57,Office Supplies,EU,Consumer,Standard Class,EMEA,11,4,-21.79787413673214,-103.54,normal
369,0.4,1,17.77,Technology,APAC,Home Office,Standard Class,East,5,2,-4.847372335051613,-17.89,normal
578,0.4,4,94.66,Office Supplies,US,Consumer,Standard Class,Caribbean,10,4,-8.676719833642371,-50.15,normal
628,0.1,3,21.58,Office Supplies,LATAM,Home Office,Second Class,EMEA,2,1,8.250318792563862,51.81,normal
744,0.0,5,0.0,Technology,US,Consumer,Standard Class,EMEA,12,4,18.876446526356396,140.44,normal
414,0.5,3,3.83,Office Supplies,US,Corporate,Standard Class,East,4,2,-14.159292161992518,-58.62,normal
215,0.1,3,36.61,Technology,EU,Home Office,Standard Class,EMEA,12,4,12.876506484621979,27.68,normal
277,0.0,5,96.81,Office Supplies,US,Corporate,Second Class,Africa,11,4,15.344535270833259,42.5,normal
647,0.0,4,60.93,Office Supplies,US,Consumer,Same Day,South,12,4,17.606395014916647,113.91,normal
128,0.0,4,0.0,Office Supplies,LATAM,Corporate,Standard Class,West,8,3,15.069313038002193,19.29,normal
331,0.0,5,168.77,Furniture,EMEA,Consumer,Standard Class,North,10,4,9.066183493342084,30.01,normal
179,0.7,1,41.55,Office Supplies,LATAM,Consumer,Standard Class,Southeast Asia,6,2,-28.837268672702606,-51.62,normal
252,0.0,5,99.45,Office Supplies,EU,Home Office,First Class,Southeast Asia,4,2,9.062943919530863,22.84,normal
685,0.0,5,17.68,Office Supplies,US,Corporate,First Class,Central,7,3,21.080451348127177,144.4,normal
287,0.45,1,56.94,Office Supplies,LATAM,Corporate,Standard Class,West,4,2,-9.41173622414194,-27.01,normal
255,0.0,3,74.47,Office Supplies,LATAM,Consumer,Standard Class,Southeast Asia,12,4,12.50978851461229,31.9,normal
83,0.0,3,96.17,Furniture,EU,Consumer,Standard Class,South,3,1,11.1544654518087,9.26,normal
447,0.0,3,86.96,Office Supplies,EMEA,Consumer,Standard Class,Central,9,3,13.0893705773807,58.51,normal
413,0.1,4,76.35,Furniture,Africa,Corporate,Second Class,Central,9,3,10.627641634122352,43.89,normal
1391,0.17,7,8.32,Office Supplies,EU,Corporate,Standard Class,North,8,3,0.5403685071872122,7.52,normal
192,0.0,6,0.0,Technology,US,Corporate,Standard Class,EMEA,9,3,18.34342817645634,35.22,normal
293,0.7,1,45.43,Furniture,Africa,Home Office,Second Class,Africa,3,1,-30.325583527694544,-88.85,normal
300,0.0,5,79.84,Office Supplies,APAC,Consumer,First Class,Central,9,3,17.480515892127343,52.44,normal
870,0.17,7,13.61,Furniture,LATAM,Consumer,Standard Class,East,6,2,1.487972316825914,12.95,normal
228,0.4,4,87.41,Office Supplies,US,Consumer,Second Class,South,12,4,-14.274626629966306,-32.55,normal
308,0.6,6,109.61,Furniture,EMEA,Consumer,Standard Class,South,11,4,-24.753353503927322,-76.24,normal
400,0.0,8,0.0,Technology,EMEA,Consumer,First Class,North,12,4,15.083513346170026,60.33,normal
286,0.27,6,0.0,Office Supplies,LATAM,Home Office,First Class,North,1,1,-0.9612613603303208,-2.75,normal
172,0.1,4,18.33,Office Supplies,APAC,Consumer,Standard Class,Central,6,2,13.30253110956098,22.88,normal
287,0.0,6,44.0,Office Supplies,EU,Home Office,Second Class,South,4,2,9.781724267303165,28.07,normal
581,0.6,4,0.0,Office Supplies,LATAM,Consumer,First Class,Central,1,1,-23.40066820619971,-135.96,normal
108,0.0,4,103.85,Office Supplies,LATAM,Home Office,Standard Class,West,5,2,13.341921138649509,14.41,normal
274,0.7,3,50.67,Office Supplies,US,Corporate,Standard Class,Southeast Asia,10,4,-28.144893286239633,-77.12,normal
140,0.0,7,28.64,Office Supplies,APAC,Home Office,Second Class,North,5,2,17.22037699231573,24.11,normal
641,0.1,2,0.0,Technology,EMEA,Consumer,Standard Class,West,8,3,11.479366747315838,73.58,normal
